semantic_name,aliases,category,calibration_scope,transferability,present_in_profiles,DJI Air 3 | value,DJI Air 3 | default,DJI Air 3 | min,DJI Air 3 | max,DJI Air 3S | value,DJI Air 3S | default,DJI Air 3S | min,DJI Air 3S | max,DJI Mini 4 Pro | value,DJI Mini 4 Pro | default,DJI Mini 4 Pro | min,DJI Mini 4 Pro | max,DJI Neo | value,DJI Neo | default,DJI Neo | min,DJI Neo | max,DJI Neo 2 | value,DJI Neo 2 | default,DJI Neo 2 | min,DJI Neo 2 | max,DJI Flip | value,DJI Flip | default,DJI Flip | min,DJI Flip | max,DJI Avata 360 | value,DJI Avata 360 | default,DJI Avata 360 | min,DJI Avata 360 | max,DJI Lito X1 | value,DJI Lito X1 | default,DJI Lito X1 | min,DJI Lito X1 | max
param_hidden_ledctrl_enable,param_hidden_ledctrl_enable,"RC, radio, lights & interfaces",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
param_hidden_ledctrl_exist,param_hidden_ledctrl_exist,"RC, radio, lights & interfaces",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
param_single_ledctrl_enable,param_single_ledctrl_enable,"RC, radio, lights & interfaces",,,8,255,255,0,255,255,255,0,255,255,255,0,255,255,255,0,255,255,255,0,255,255,255,0,255,255,255,0,255,255,255,0,255
param_single_ledctrl_exist,param_single_ledctrl_exist,"RC, radio, lights & interfaces",,,8,21,21,0,255,21,21,0,255,21,21,0,255,21,21,0,255,21,21,0,255,21,21,0,255,21,21,0,255,21,21,0,255
payload_idx,payload_idx,Other / opaque internal,,,3,,,,,,,,,,,,,,,,,1,1,1,4,,,,,1,1,1,4,1,1,1,4
plant_gain_uncer_comp_enable,plant_gain_uncer_comp_enable,"Stabilization, gains & filters",,,8,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1
plant_gain_voltage_comp_enable,plant_gain_voltage_comp_enable,Battery & power,,,8,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1
product_sub_type,product_sub_type,Other / opaque internal,,,3,,,,,,,,,,,,,,,,,0,0,0,255,,,,,0,0,0,255,0,0,0,255
q_filter_delay,q_filter_delay,"Stabilization, gains & filters",,,4,,,,,,,,,,,,,1,1,0,8,1,1,0,8,1,1,0,8,1,1,0,8,,,,
q_filter_enable,q_filter_enable,"Stabilization, gains & filters",,,4,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,,,,
q_filter_fhp,q_filter_fhp,"Stabilization, gains & filters",,,4,,,,,,,,,,,,,3,3,0,30,3,3,0,30,3,3,0,30,3,3,0,30,,,,
q_filter_flp,q_filter_flp,"Stabilization, gains & filters",,,4,,,,,,,,,,,,,5,5,0,30,5,5,0,30,5,5,0,30,10,10,0,30,,,,
q_filter_gain,q_filter_gain,"Stabilization, gains & filters",,,4,,,,,,,,,,,,,0.12,0.12,0,1.5,0.09,0.09,0,1.5,0.25,0.25,0,1.5,0.1,0.1,0,1.5,,,,
q_filter_out_max,q_filter_out_max,"Stabilization, gains & filters",,,4,,,,,,,,,,,,,40,40,0,100,40,40,0,100,40,40,0,100,40,40,0,100,,,,
q_filter_type,q_filter_type,"Stabilization, gains & filters",,,4,,,,,,,,,,,,,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,,,,
quick_spin_tors_rate_limit,quick_spin_tors_rate_limit,Other / opaque internal,,,8,200,200,90,300,200,200,90,300,200,200,90,300,200,200,90,300,200,200,90,300,200,200,90,300,200,200,90,300,200,200,90,300
radar_dir_vel_thres,radar_dir_vel_thres,"Obstacle sensing, vision & terrain",,,2,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0,100,0.5,0.5,0,100
rc_arm_delay_enable,rc_arm_delay_enable,"RC, radio, lights & interfaces",,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
rc_break_pause_time_ms,rc_break_pause_time_ms,"RC, radio, lights & interfaces",,,8,2500,2500,0,4294967295,2500,2500,0,4294967295,2500,2500,0,4294967295,2500,2500,0,4294967295,2500,2500,0,4294967295,2500,2500,0,4294967295,2500,2500,0,4294967295,2500,2500,0,4294967295
rc_delay_start_time_ms,rc_delay_start_time_ms,"RC, radio, lights & interfaces",,,8,3000,3000,0,4294967295,3000,3000,0,4294967295,3000,3000,0,4294967295,3000,3000,0,4294967295,3000,3000,0,4294967295,3000,3000,0,4294967295,3000,3000,0,4294967295,3000,3000,0,4294967295
rc_filter_ratio,rc_filter_ratio,"Stabilization, gains & filters",,,8,25,25,10,35,25,25,10,35,25,25,10,35,25,25,10,35,25,25,10,35,25,25,10,35,25,25,10,35,25,25,10,35
rc_lost_action_time,rc_lost_action_time,"RTH, takeoff, landing & failsafe",,,1,,,,,3,3,1,120,,,,,,,,,,,,,,,,,,,,,,,,
rc_sbus_0_A_roll,rc_sbus_0_A_roll,"RC, radio, lights & interfaces",,,8,1024,0,0,0,1024,0,0,0,1024,0,0,0,1024,0,0,0,1024,0,0,0,1024,0,0,0,1024,0,0,0,1024,0,0,0
rc_sbus_1_E_pitch,rc_sbus_1_E_pitch,"RC, radio, lights & interfaces",,,8,1024,0,0,0,1024,0,0,0,1024,0,0,0,1024,0,0,0,1024,0,0,0,1024,0,0,0,1024,0,0,0,1024,0,0,0
rc_sbus_2_T_throttle,rc_sbus_2_T_throttle,"RC, radio, lights & interfaces",,,8,1024,0,0,0,1024,0,0,0,1024,0,0,0,1024,0,0,0,1024,0,0,0,1024,0,0,0,1024,0,0,0,1024,0,0,0
rc_sbus_3_R_yaw,rc_sbus_3_R_yaw,"RC, radio, lights & interfaces",,,8,1024,0,0,0,1024,0,0,0,1024,0,0,0,1024,0,0,0,1024,0,0,0,1024,0,0,0,1024,0,0,0,1024,0,0,0
rc_sbus_4_left_wheel,rc_sbus_4_left_wheel,"RC, radio, lights & interfaces",,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rc_sbus_5_go_home,rc_sbus_5_go_home,"RTH, takeoff, landing & failsafe",,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rc_sbus_6_mode,rc_sbus_6_mode,"RC, radio, lights & interfaces",,,8,1024,0,0,0,1024,0,0,0,1024,0,0,0,1024,0,0,0,0,0,0,0,1024,0,0,0,1024,0,0,0,1024,0,0,0
rc_sbus_7_emerg_stop,rc_sbus_7_emerg_stop,"RC, radio, lights & interfaces",,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rc_sbus_8_start_stop,rc_sbus_8_start_stop,"RC, radio, lights & interfaces",,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rc_sbus_9_pause_stop,rc_sbus_9_pause_stop,"RC, radio, lights & interfaces",,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rc_sbus_app_connected,rc_sbus_app_connected,"RC, radio, lights & interfaces",,,8,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
rc_sbus_failsafe,rc_sbus_failsafe,"RTH, takeoff, landing & failsafe",,,8,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
rc_sbus_frame_lost,rc_sbus_frame_lost,"RC, radio, lights & interfaces",,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rc_sbus_packet_cnt,rc_sbus_packet_cnt,"RC, radio, lights & interfaces",,,8,50540,0,0,0,36961,0,0,0,6197,0,0,0,676,0,0,0,2877,0,0,0,1431,0,0,0,1045,0,0,0,5142,0,0,0
rc_sbus_rc_type,rc_sbus_rc_type,"RC, radio, lights & interfaces",,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rc_sbus_send_id,rc_sbus_send_id,"RC, radio, lights & interfaces",,,8,14,0,0,0,14,0,0,0,14,0,0,0,14,0,0,0,14,0,0,0,14,0,0,0,14,0,0,0,14,0,0,0
rc_sbus_send_idx,rc_sbus_send_idx,"RC, radio, lights & interfaces",,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rc_sbus_video_lost,rc_sbus_video_lost,"RC, radio, lights & interfaces",,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rc_throttle_sensitivity,rc_throttle_sensitivity,"RC, radio, lights & interfaces",,,8,100,100,1,500,100,100,1,500,100,100,1,500,100,100,1,500,100,100,1,500,100,100,1,500,100,100,1,500,100,100,1,500
rc_throttle_sensitivity_for_wifi_ctrl,rc_throttle_sensitivity_for_wifi_ctrl,"RC, radio, lights & interfaces",,,4,,,,,,,,,,,,,50,50,1,500,50,50,1,500,,,,,100,100,1,500,100,100,1,500
record_status,record_status,"Diagnostics, service & simulator",,,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,100,0,0,0,100
refine_start_motor_homepoint,refine_start_motor_homepoint,"RTH, takeoff, landing & failsafe",,,2,1,1,0,1,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,
rotate_theta,rotate_theta,Other / opaque internal,,,8,0,0,-180,180,0,0,-180,180,0,0,-180,180,0,0,-180,180,0,0,-180,180,0,0,-180,180,0,0,-180,180,0,0,-180,180
rtk_yaw_not_fix_stop_motor,rtk_yaw_not_fix_stop_motor,"Navigation, GNSS & positioning",,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
safe_dis,horiz_omni_avoid_min_dis_m | safe_dis,"Obstacle sensing, vision & terrain",,,8,1,1,0.8,10,1,1,0.8,10,1,1,0.8,10,1,1,0.8,10,0.5,0.5,0.5,10,1,1,0.8,10,1,1,0.8,10,0.5,0.5,0.5,10
sat_horiz_i_clear_time,sat_horiz_i_clear_time,Other / opaque internal,,,8,2,2,0,100,2,2,0,100,2,2,0,100,0.1,0.1,0,100,0.1,0.1,0,100,0.1,0.1,0,100,2,2,0,100,2,2,0,100
sat_vert_i_clear_time,sat_vert_i_clear_time,Other / opaque internal,,,8,1.5,1.5,0,100,1.5,1.5,0,100,1.5,1.5,0,100,1,1,0,100,1,1,0,100,0.2,0.2,0,100,1.5,1.5,0,100,1.5,1.5,0,100
sdr_lost_prevent_has_takeoff_en,sdr_lost_prevent_has_takeoff_en,"RTH, takeoff, landing & failsafe",,,8,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
sdr_lost_prevent_never_takeoff_en,sdr_lost_prevent_never_takeoff_en,"RTH, takeoff, landing & failsafe",,,8,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
sdr_lost_radius_limit_adding_distance,sdr_lost_radius_limit_adding_distance,Flight limits & regulation,,,8,2000,2000,0,5000,2000,2000,0,5000,2000,2000,0,5000,2000,2000,0,5000,2000,2000,0,5000,2000,2000,0,5000,2000,2000,0,5000,2000,2000,0,5000
sdr_lost_radius_limit_enable,sdr_lost_radius_limit_enable,Flight limits & regulation,,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
set_motor_auto_start_1,set_motor_auto_start_1,"Motors, ESC & propulsion",,,8,0,0,0,4294967295,0,0,0,4294967295,0,0,0,4294967295,0,0,0,4294967295,0,0,0,4294967295,0,0,0,4294967295,0,0,0,4294967295,0,0,0,4294967295
set_motor_auto_start_2,set_motor_auto_start_2,"Motors, ESC & propulsion",,,8,0,0,0,4294967295,0,0,0,4294967295,0,0,0,4294967295,0,0,0,4294967295,0,0,0,4294967295,0,0,0,4294967295,0,0,0,4294967295,0,0,0,4294967295
set_motor_auto_start_3,set_motor_auto_start_3,"Motors, ESC & propulsion",,,8,0,0,0,4294967295,0,0,0,4294967295,0,0,0,4294967295,0,0,0,4294967295,0,0,0,4294967295,0,0,0,4294967295,0,0,0,4294967295,0,0,0,4294967295
set_motor_auto_start_4,set_motor_auto_start_4,"Motors, ESC & propulsion",,,8,0,0,0,4294967295,0,0,0,4294967295,0,0,0,4294967295,0,0,0,4294967295,0,0,0,4294967295,0,0,0,4294967295,0,0,0,4294967295,0,0,0,4294967295
sim_initial_altitude,sim_initial_altitude,"Diagnostics, service & simulator",,,8,100,100,-9999.9,9999.9,100,100,-9999.9,9999.9,100,100,-9999.9,9999.9,100,100,-9999.9,9999.9,100,100,-9999.9,9999.9,100,100,-9999.9,9999.9,100,100,-9999.9,9999.9,100,100,-9999.9,9999.9
sim_rtk_gps_horiz_offset_0,sim_rtk_gps_horiz_offset_0,"Navigation, GNSS & positioning",,,8,0,0,-999.9,999.9,0,0,-999.9,999.9,0,0,-999.9,999.9,0,0,-999.9,999.9,0,0,-999.9,999.9,0,0,-999.9,999.9,0,0,-999.9,999.9,0,0,-999.9,999.9
sim_rtk_gps_horiz_offset_1,sim_rtk_gps_horiz_offset_1,"Navigation, GNSS & positioning",,,8,0,0,-999.9,999.9,0,0,-999.9,999.9,0,0,-999.9,999.9,0,0,-999.9,999.9,0,0,-999.9,999.9,0,0,-999.9,999.9,0,0,-999.9,999.9,0,0,-999.9,999.9
sim_rtk_gps_vert_offset,sim_rtk_gps_vert_offset,"Navigation, GNSS & positioning",,,8,0,0,-9999.9,9999.9,0,0,-9999.9,9999.9,0,0,-9999.9,9999.9,0,0,-9999.9,9999.9,0,0,-9999.9,9999.9,0,0,-9999.9,9999.9,0,0,-9999.9,9999.9,0,0,-9999.9,9999.9
simulator_gps_hdop,simulator_gps_hdop,"Navigation, GNSS & positioning",,,8,0.6,0.6,0,999.9,0.6,0.6,0,999.9,0.6,0.6,0,999.9,0.6,0.6,0,999.9,0.6,0.6,0,999.9,0.6,0.6,0,999.9,0.6,0.6,0,999.9,0.6,0.6,0,999.9
simulator_gps_pdop,simulator_gps_pdop,"Navigation, GNSS & positioning",,,8,1,1,0,999.9,1,1,0,999.9,1,1,0,999.9,1,1,0,999.9,1,1,0,999.9,1,1,0,999.9,1,1,0,999.9,1,1,0,999.9
simulator_gps_svn,simulator_gps_svn,"Navigation, GNSS & positioning",,,8,15,15,0,255,15,15,0,255,15,15,0,255,15,15,0,255,15,15,0,255,15,15,0,255,15,15,0,255,15,15,0,255
simulator_mvo_flag,simulator_mvo_flag,"Obstacle sensing, vision & terrain",,,8,255,255,0,65535,255,255,0,65535,255,255,0,65535,255,255,0,65535,255,255,0,65535,255,255,0,65535,255,255,0,65535,255,255,0,65535
soc_bat_remain_cap_percentage_display,soc_bat_remain_cap_percentage_display,Battery & power,,,8,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1
start_gps_clk_dft,start_gps_clk_dft,"Navigation, GNSS & positioning",,,2,0,0,0,1,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,
support_china_oid,support_china_oid,Other / opaque internal,,,3,,,,,1,1,0,1,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,1
support_enforce_realname_prevent,support_enforce_realname_prevent,Other / opaque internal,,,3,,,,,1,1,0,1,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,1
support_offline_areaid_unlock,support_offline_areaid_unlock,Other / opaque internal,,,4,,,,,0,0,0,1,,,,,,,,,0,0,0,1,,,,,0,0,0,1,0,0,0,1
support_overload_check,support_overload_check,Other / opaque internal,,,3,,,,,,,,,,,,,,,,,3,3,0,255,,,,,3,3,0,255,3,3,0,255
support_radio_code_query,support_radio_code_query,"RC, radio, lights & interfaces",,,4,,,,,0,0,0,1,,,,,,,,,1,1,0,1,,,,,1,1,0,1,1,1,0,1
support_unlimit_height,support_unlimit_height,Flight limits & regulation,,,4,,,,,1,1,0,1,,,,,,,,,0,0,0,1,,,,,0,0,0,1,0,0,0,1
support_wl_in_and_out,support_wl_in_and_out,Other / opaque internal,,,4,,,,,0,0,0,1,,,,,,,,,0,0,0,1,,,,,0,0,0,1,0,0,0,1
sweep_amp_A,sweep_amp_A,"Stabilization, gains & filters",,,8,0.2,0.2,0.01,100,0.2,0.2,0.01,100,0.2,0.2,0.01,100,0.2,0.2,0.01,100,0.2,0.2,0.01,100,0.2,0.2,0.01,100,0.2,0.2,0.01,100,0.2,0.2,0.01,100
sweep_idle_level,sweep_idle_level,"Motors, ESC & propulsion",,,8,20,20,0,100,20,20,0,100,20,20,0,100,20,20,0,100,20,20,0,100,20,20,0,100,20,20,0,100,20,20,0,100
sweep_inj_A_enable,sweep_inj_A_enable,"Stabilization, gains & filters",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
sweep_monitor_fstart,sweep_monitor_fstart,"Stabilization, gains & filters",,,6,,,,,0,0,0,200,,,,,0,0,0,200,0,0,0,200,0,0,0,200,0,0,0,200,0,0,0,200
sweep_monitor_fstop,sweep_monitor_fstop,"Stabilization, gains & filters",,,6,,,,,40,40,0,200,,,,,100,100,0,200,100,100,0,200,100,100,0,200,100,100,0,200,100,100,0,200
sweep_prbs_amp_A,sweep_prbs_amp_A,"Stabilization, gains & filters",,,8,0.1,0.1,0.001,30,0.1,0.1,0.001,30,0.1,0.1,0.001,30,0.1,0.1,0.001,30,0.1,0.1,0.001,30,0.1,0.1,0.001,30,0.1,0.1,0.001,30,0.1,0.1,0.001,30
sweep_prbs_reg_L_A,sweep_prbs_reg_L_A,Flight limits & regulation,,,8,7,7,1,32,7,7,1,32,7,7,1,32,7,7,1,32,7,7,1,32,7,7,1,32,7,7,1,32,7,7,1,32
sweep_prbs_reg_M_A,sweep_prbs_reg_M_A,Flight limits & regulation,,,8,4,4,1,32,4,4,1,32,4,4,1,32,4,4,1,32,4,4,1,32,4,4,1,32,4,4,1,32,4,4,1,32
sweep_prbs_scaler_A,sweep_prbs_scaler_A,"Stabilization, gains & filters",,,8,10,10,2,500,10,10,2,500,10,10,2,500,10,10,2,500,10,10,2,500,10,10,2,500,10,10,2,500,10,10,2,500
sweep_prbs_total_t_A,sweep_prbs_total_t_A,"Stabilization, gains & filters",,,8,50,50,1,500,50,50,1,500,50,50,1,500,50,50,1,500,50,50,1,500,50,50,1,500,50,50,1,500,50,50,1,500
sweep_start_f_A__PRBS_dt,sweep_start_f_A__PRBS_dt,"Stabilization, gains & filters",,,8,0.1,0.1,0,200,1,1,0,200,0.1,0.1,0,200,1,1,0,200,1,1,0,200,1,1,0,200,1,1,0,200,1,1,0,200
sweep_stop_f_A__PRBS_N,sweep_stop_f_A__PRBS_N,"Stabilization, gains & filters",,,8,30,30,0,200,60,60,0,200,30,30,0,200,60,60,0,200,60,60,0,200,60,60,0,200,60,60,0,200,60,60,0,200
sweep_test_flag,sweep_test_flag,"Stabilization, gains & filters",,,8,0,0,0,18,0,0,0,18,0,0,0,18,0,0,0,18,0,0,0,18,0,0,0,18,0,0,0,18,0,0,0,18
sweep_test_method,sweep_test_method,"Stabilization, gains & filters",,,8,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2
sweep_total_t_A__PRBS_period,sweep_total_t_A__PRBS_period,"Stabilization, gains & filters",,,8,120,120,0,1000,180,180,0,1000,120,120,0,1000,180,180,0,1000,180,180,0,1000,180,180,0,1000,180,180,0,1000,180,180,0,1000
sweep_vib_flag,sweep_vib_flag,"Stabilization, gains & filters",,,6,,,,,0,0,0,64,,,,,0,0,0,64,0,0,0,64,0,0,0,64,0,0,0,64,0,0,0,64
test_emergency_enable,test_emergency_enable,"Diagnostics, service & simulator",,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
tether_mode_debug,tether_mode_debug,Flight modes & handling,,,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,2
tgt_tors_cmp_enable,tgt_tors_cmp_enable,Other / opaque internal,,,8,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1
tgt_tors_cmp_fc,tgt_tors_cmp_fc,Other / opaque internal,,,6,1.5,1.5,0.01,150,1.5,1.5,0.01,150,1.5,1.5,0.01,150,1.5,1.5,0.01,150,1.5,1.5,0.01,150,1.5,1.5,0.01,150,,,,,,,,
tgt_tors_fltr_fc,tgt_tors_fltr_fc,"Stabilization, gains & filters",,,8,6.3,6.3,0,150,6.3,6.3,0,150,100,100,0,150,25,25,0,150,6.3,6.3,0,150,100,100,0,150,25,25,0,150,5,5,0,150
tip1_x,tip1_x,Other / opaque internal,,,5,,,,,0,0,-32768,32767,,,,,,,,,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767
tip1_y,tip1_y,Other / opaque internal,,,5,,,,,0,0,-32768,32767,,,,,,,,,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767
tip1_z,tip1_z,Other / opaque internal,,,5,,,,,0,0,-32768,32767,,,,,,,,,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767
tpa_avxy_brake_sys_gn_H,tpa_avxy_brake_sys_gn_H,Flight modes & handling,,,2,,,,,,,,,,,,,,,,,100,100,0,255,,,,,,,,,135,135,0,255
tpa_avxy_brake_sys_gn_L,tpa_avxy_brake_sys_gn_L,Flight modes & handling,,,2,,,,,,,,,,,,,,,,,100,100,0,255,,,,,,,,,80,80,0,255
tpa_avxy_lead_fc_H,tpa_avxy_lead_fc_H,Other / opaque internal,,,3,,,,,,,,,,,,,100,100,0,255,100,100,0,255,,,,,,,,,100,100,0,255
tpa_avxy_lead_fc_L,tpa_avxy_lead_fc_L,Other / opaque internal,,,3,,,,,,,,,,,,,100,100,0,255,100,100,0,255,,,,,,,,,100,100,0,255
tpa_avxy_lead_gn_H,tpa_avxy_lead_gn_H,Other / opaque internal,,,3,,,,,,,,,,,,,100,100,0,255,100,100,0,255,,,,,,,,,100,100,0,255
tpa_avxy_lead_gn_L,tpa_avxy_lead_gn_L,Other / opaque internal,,,3,,,,,,,,,,,,,100,100,0,255,100,100,0,255,,,,,,,,,100,100,0,255
tpa_avxy_pi_H,tpa_avxy_pi_H,Other / opaque internal,,,3,,,,,,,,,,,,,100,100,0,255,100,100,0,255,,,,,,,,,100,100,0,255
tpa_avxy_pi_L,tpa_avxy_pi_L,Other / opaque internal,,,3,,,,,,,,,,,,,100,100,0,255,100,100,0,255,,,,,,,,,100,100,0,255
tpa_avxy_sys_gn_H,tpa_avxy_sys_gn_H,Other / opaque internal,,,3,,,,,,,,,,,,,100,100,0,255,100,100,0,255,,,,,,,,,125,125,0,255
tpa_avxy_sys_gn_L,tpa_avxy_sys_gn_L,Other / opaque internal,,,3,,,,,,,,,,,,,100,100,0,255,100,100,0,255,,,,,,,,,90,90,0,255
tpa_avz_lead_fc_H,tpa_avz_lead_fc_H,Other / opaque internal,,,3,,,,,,,,,,,,,100,100,0,255,100,100,0,255,,,,,,,,,100,100,0,255
tpa_avz_lead_fc_L,tpa_avz_lead_fc_L,Other / opaque internal,,,3,,,,,,,,,,,,,100,100,0,255,100,100,0,255,,,,,,,,,100,100,0,255
tpa_avz_lead_gn_H,tpa_avz_lead_gn_H,Other / opaque internal,,,3,,,,,,,,,,,,,100,100,0,255,100,100,0,255,,,,,,,,,100,100,0,255
tpa_avz_lead_gn_L,tpa_avz_lead_gn_L,Other / opaque internal,,,3,,,,,,,,,,,,,100,100,0,255,100,100,0,255,,,,,,,,,100,100,0,255
tpa_avz_pi_H,tpa_avz_pi_H,Other / opaque internal,,,3,,,,,,,,,,,,,100,100,0,255,100,100,0,255,,,,,,,,,100,100,0,255
tpa_avz_pi_L,tpa_avz_pi_L,Other / opaque internal,,,3,,,,,,,,,,,,,100,100,0,255,100,100,0,255,,,,,,,,,100,100,0,255
tpa_avz_sys_gn_H,tpa_avz_sys_gn_H,Other / opaque internal,,,3,,,,,,,,,,,,,100,100,0,255,100,100,0,255,,,,,,,,,100,100,0,255
tpa_avz_sys_gn_L,tpa_avz_sys_gn_L,Other / opaque internal,,,3,,,,,,,,,,,,,100,100,0,255,100,100,0,255,,,,,,,,,100,100,0,255
transwp_in_cmder_mode,transwp_in_cmder_mode,Other / opaque internal,,,6,,,,,0,0,0,1,,,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
trigger_backup_landing_reason,trigger_backup_landing_reason,"RTH, takeoff, landing & failsafe",,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,255,,,,
ultrasonic_fdi_open_disconnect,ultrasonic_fdi_open_disconnect,"Obstacle sensing, vision & terrain",,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
ultrasonic_fdi_open_stuck,ultrasonic_fdi_open_stuck,"Obstacle sensing, vision & terrain",,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
up_warning_dist,up_warning_dist,Other / opaque internal,,,8,3000,3000,110,3000,3000,3000,110,3000,3000,3000,110,3000,3000,3000,110,3000,3000,3000,110,3000,3000,3000,110,3000,3000,3000,110,3000,3000,3000,110,3000
use_mode_normal_cfg_for_mode_atti,use_mode_normal_cfg_for_mode_atti,Flight modes & handling,,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
user_all_avoid_enable,user_all_avoid_enable,"Obstacle sensing, vision & terrain",,,8,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,2,1,1,0,1,0,1,0,2,0,1,0,2
user_lock_yaw_enable,user_lock_yaw_enable,Other / opaque internal,,,3,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0,0,0,1,0,0,0,1
user_set_battery_system_type,user_set_battery_system_type,Battery & power,,,3,,,,,,,,,,,,,,,,,1,1,0,5,,,,,1,1,0,5,1,1,0,5
user_test_actuator,user_test_actuator,"Motors, ESC & propulsion",,,2,4,4,0,4,,,,,4,4,0,4,,,,,,,,,,,,,,,,,,,,
user_test_esc_factory_test,user_test_esc_factory_test,"Motors, ESC & propulsion",,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
user_test_timer,user_test_timer,"Diagnostics, service & simulator",,,8,20,20,0,65535,20,20,0,65535,20,20,0,65535,20,20,0,65535,20,20,0,65535,20,20,0,65535,20,20,0,65535,20,20,0,65535
user_tof_cfg,user_tof_cfg,"Obstacle sensing, vision & terrain",,,3,,,,,,,,,,,,,,,,,1,1,0,1,,,,,1,1,0,1,1,1,0,1
